source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,ebpminrp_gspphot,ruwe,radial_velocity_error,rv_nb_transits,teff_gspphot,logg_gspphot,mh_gspphot,alphafe_gspspec,fem_gspspec,ew_espels_halpha,ew_espels_halpha_flag,nss_solution_type,has_rvs_spectrum,has_bprp_spectrum
1244571953471006720,206.8133909945028,17.457173637726076,64.04697623237095,0.10931693,-468.9225601068748,63.46858141462215,4.356021,0.0,0.86741585,0.1532612,18,6319.2407,4.1688,-0.0794,0.3,0.0,0.07676962,0,,True,True
3400292798990117888,81.10726354597193,17.38350331190306,68.59075963795857,0.10395148,250.48290468501668,-7.156277817184632,4.8501883,0.0,0.82053745,0.13817266,23,6065.778,4.2062,-0.4967,0.24,,0.049623534,0,,True,True
5945941905576552064,266.0361549633902,-51.8349016618794,64.08529417744371,0.09042354,-15.03365551054608,-190.90057499776287,4.942752,0.0,0.8579926,0.1265034,18,5590.9136,4.22,-0.023,-0.03,-0.14,0.0074549625,0,,True,True
4315804351350378496,291.24577656808344,11.947271123353104,67.01526888035684,0.065657094,721.2921943048541,642.9684532716341,4.9713717,0.0,0.71956986,0.11831059,29,5465.647,4.1026,0.1898,-0.1,-0.16,-0.030522306,0,,True,True
3212075924646082176,77.18231993661391,-4.456136052979699,39.439379906617084,0.09299808,54.27815536927694,16.252363020034437,4.9814367,1e-04,1.0841469,0.121187896,31,6280.416,3.8863,-0.8999,0.16,-0.15,0.0720482,0,,True,True
798068905726303232,143.9106108359265,35.80898121341234,89.009238360773,0.09367613,-726.5138772891685,-259.0574508049622,5.200431,0.0,1.0087707,0.11927689,16,5455.0293,4.4107,-0.1918,-0.03,-0.13,-0.012086303,0,OrbitalTargetedSearch,True,True
746545172372256384,150.24996758591067,31.92176197567589,66.99581320003026,0.09214865,-528.8706141097352,-429.37565915124185,5.2049575,0.0,0.9407839,0.12165629,24,5759.9775,4.2297,-0.2052,0.03,-0.07,0.014871961,0,,True,True
1333760419707327744,260.16557980211155,32.46311742250856,68.55754109923836,0.05527961,135.8104459559967,-1040.952821790978,5.2098746,0.0,1.2092994,0.12254109,18,5630.0605,4.284,-0.7217,0.3,-0.1,0.021066852,0,,True,True
4772547941122028672,79.8423924881069,-50.60495484354134,27.869370365417826,0.046873327,23.314413694103166,227.76790604631572,5.3059335,0.0,0.9233056,0.1253241,12,6146.1724,3.7943,-0.2376,0.2,-0.03,0.03550124,0,,True,True
4345775217221821312,243.90633606005997,-8.371641161548801,70.73714672122247,0.06312427,232.2303207442892,-495.3782016299215,5.327651,0.0,0.98405105,0.12072877,9,5678.4277,4.3571,-0.4432,0.06,-0.13,0.075527266,0,,True,True
3575733210781078016,180.18562930618162,-10.448272003975848,78.33591471044681,0.092326514,83.79341887242131,-482.0061083706503,5.3550773,0.0,1.2261504,0.121800974,23,5510.1235,4.3911,-0.1764,-0.08,-0.17,-0.030524708,0,,True,True
5979460655025099776,259.2646708234889,-32.66308449301173,20.629789585677567,0.067749105,-98.54373382937163,-55.21481941992352,5.404375,1e-04,0.7317651,0.12331032,14,6196.398,3.6972,0.0087,0.15,-0.21,0.05681062,0,,True,True
2029433521248546304,300.9093570564763,29.894467940509667,62.48650893182535,0.03535643,683.1962193381917,-525.5010370094575,5.552787,0.0,1.0123955,0.11665686,28,5435.3867,4.3218,-0.0214,-0.05,-0.14,-0.00451483,0,,True,True
2306216916182228224,358.66306047507965,-40.2999246476269,35.258922174101976,0.024514139,367.0578614571724,30.826072824979846,5.892706,0.0,0.8153138,0.12048904,20,5939.1797,4.0561,-0.2612,0.09,-0.18,0.040384993,0,,True,True
6384510877400590336,343.66394549928197,-70.07338567190854,37.46412217995383,0.025311647,-43.1401829735091,72.72790910579438,5.8999476,0.0,0.9893201,0.120681,18,5683.7173,4.0415,-0.0481,0.01,-0.13,0.03176112,0,,True,True
2899947933845777920,96.79649729040557,-25.857460600679648,34.02566790005048,0.0215741,-173.20856749933145,-216.59928045349696,5.9288,0.0,0.9637453,0.12165223,32,6057.2026,4.0635,-0.3949,0.16,-0.14,0.06960481,0,,True,True
1805044913356835328,305.71856783031404,14.55106583597575,38.400918468892534,0.023305174,78.99722408628381,-7.142676183964748,6.03745,0.0,0.9232784,0.13171045,16,6187.4033,4.2573,-0.3424,0.19,-0.01,0.087967925,0,,True,True
5956907713041688960,268.2199375870169,-41.997372500768456,31.32817622455827,0.026211465,140.74461987496767,-190.8907492320987,6.0607696,0.0,0.82007325,0.12258413,15,5970.9004,4.1118,-0.8451,0.24,-0.17,0.067035556,0,,True,True
4367026303085396352,260.71391542328826,-2.3886581335581094,50.96943844765955,0.02509384,48.7024277536496,-108.11762302723793,6.121606,0.0,0.96263945,0.116191916,30,5561.0615,4.3529,-0.3991,0.07,-0.04,0.030324934,0,,True,True
3179824465465177984,72.42546512715394,-13.770434395881415,27.58397103778145,0.024237365,-120.63322701067263,-172.24937129861786,6.1535773,0.0,1.0633702,0.11916415,44,6284.365,3.991,-0.9632,0.15,-0.06,0.098309316,0,,True,True
2898239468873596800,96.18199432228883,-28.780657042949517,45.678236401815006,0.016567014,-165.12174891818395,-121.85155201671665,6.221316,0.0,1.0133407,0.11934986,25,5739.9775,4.3624,-0.3057,0.11,-0.09,0.055445172,0,,True,True
5528866839863569024,130.82340727277085,-38.88086880797599,89.35224058068819,0.0150950765,-301.128366098539,340.1991349714583,6.284586,0.0,0.9318816,0.12392892,21,4851.4077,4.5097,-0.445,0.09,,-0.07789062,1,,True,True
5866992641380992256,214.76617301528017,-59.38264069990895,84.60291005524316,0.021768823,-454.967758414664,-810.6092064135089,6.354505,0.0,0.9239907,0.12291662,19,4778.8843,4.5184,0.2839,-0.06,-0.1,-0.056965977,1,,True,True
4111078309939315840,259.5302107580978,-24.07335152964133,23.453241137306986,0.024445957,98.50642994998901,-74.00433266208566,6.443071,0.0,0.8005123,0.11617959,24,5683.137,4.0635,-0.0385,-0.03,-0.18,0.035980985,0,,True,True
4691995692046507520,13.102214929587767,-69.50406210652693,16.571814762123378,0.016322888,3.9998119034300927,-67.6845060314308,6.5493693,0.0,0.89560515,0.12709537,16,6167.216,3.9294,-0.3947,0.12,-0.16,0.09445629,0,,True,True
4922906809055232640,3.5612602088284993,-55.06978944187978,21.721052147891566,0.017617702,-2.8384614954763494,-28.933614637058383,6.5549135,0.0,0.9892918,0.12720811,30,6439.161,4.1066,-0.8719,0.25,0.01,0.14416379,0,,True,True
3579784327012046336,186.9802077693782,-8.678158377691611,34.41213364673706,0.0474379,-222.67470127512365,-36.47028991177949,6.6192145,0.0,1.7352648,1.240969,21,5918.9404,4.2745,-0.3093,0.23,0.01,0.08883716,0,OrbitalTargetedSearchValidated,True,True
2041085973668754176,284.7127988936238,30.181507297743106,41.71427051248302,0.014647039,55.72273239149067,194.2160051914975,6.6515646,1e-04,0.9619984,0.1198818,33,5791.2407,4.3806,-0.3571,0.19,-0.12,0.08455625,0,,True,True
5476519984615508224,93.04704699545883,-65.53049755501902,14.012706306576224,0.2678793,24.02946074605289,152.25666135947085,6.7056413,1e-04,15.345134,1.304099,19,6301.1787,3.8882,-0.4959,0.08,-0.1,0.15368475,0,AstroSpectroSB1,True,True
4775347916201249792,66.04999969200509,-57.0716708758709,36.329036262653084,0.017759781,-105.67268109924458,-74.85710494445432,6.707042,0.0,0.97859865,0.13987112,12,5787.236,4.306,-0.223,0.19,-0.33,0.05906119,0,,True,True
4101951676226387584,282.0489761675745,-14.70845782346522,19.740068203828795,0.108949415,-43.39011591437884,-27.441642926359485,6.727274,0.0,3.6898057,0.14553997,13,6082.3574,4.0524,-0.6263,0.09,-0.22,0.11100093,0,,True,True
3683160646477904512,189.27914736402798,-2.3227550036636737,20.99995234931116,0.03350548,155.92962500279984,-146.28517405047768,6.8413453,0.0,1.0337056,0.12839483,19,6234.8296,4.0456,-0.6286,0.21,-0.18,0.11993522,0,,True,True
3313947704182762240,66.09326952772372,17.07883604085962,19.95899563246898,0.026463037,99.88705024230197,-26.678483809607272,6.855921,1e-04,1.1106656,0.14943683,23,6431.202,4.1848,-0.2636,0.8,,0.16801536,0,,True,True
3532823773073745536,168.0063110737477,-26.136959071198014,45.24819195459114,0.022835344,272.1710728333134,-65.14718231948045,6.857719,1e-04,1.0875335,0.11861013,22,5468.009,4.4234,-0.021,0.07,-0.07,0.023040812,0,,True,True
5927236979422123264,249.7653421409877,-58.25946925340376,43.2721142967486,0.022293022,-226.72125791136875,-285.0244115155223,6.8666987,0.0,0.8938476,0.124230154,20,5655.9683,4.4589,-0.7078,0.18,-0.05,0.0752561,0,,True,True
3852570413083923072,142.47619331531757,5.655613878177123,78.19452225007079,0.021477604,-502.65467918543237,108.53726396612656,6.885495,0.0,0.9910969,0.11905406,24,4669.3193,4.5452,-0.141,0.09,,-0.04587997,1,,True,True
3057712223051571200,114.9975146257713,-3.598743712839394,71.03228543821585,0.024272813,70.07843584920762,-278.11734112708774,6.889849,0.0,1.0645962,0.13542207,20,4795.7256,4.5375,-0.1108,0.13,,-0.056450658,1,,True,True
4739858154758206720,35.898370727206725,-55.616493148549466,12.702693210899184,0.016028466,37.46529672978662,69.16891239773278,6.902504,0.0006,0.9251958,0.13221028,26,6200.57,3.8538,-0.6371,0.19,-0.23,0.115476206,0,,True,True
